phrase_id,partial_phrase,label
27,"Aan indian was taking a dump and died. Strange, isn't it??",0.6
27,"Aan indian was taking a dump and died. Strange, isn't it?? He",0.7
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't",0.7
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay",0.7
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention",0.8
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to",0.8
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to the",0.8
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to the train",0.8
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to the train heading",0.9
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to the train heading towards",0.9
27,"Aan indian was taking a dump and died. Strange, isn't it?? He didn't pay attention to the train heading towards him...",1.0
28,You,0.0
28,You haven't,0.0
28,You haven't seen,0.0
28,You haven't seen the,0.0
28,You haven't seen the Godfather,0.0
28,You haven't seen the Godfather movies?!,0.0
28,You haven't seen the Godfather movies?! You,0.0
28,You haven't seen the Godfather movies?! You are,0.0
28,You haven't seen the Godfather movies?! You are not,0.0
28,You haven't seen the Godfather movies?! You are not really,0.0
28,You haven't seen the Godfather movies?! You are not really a,0.0
28,You haven't seen the Godfather movies?! You are not really a man,0.2
28,You haven't seen the Godfather movies?! You are not really a man if,0.2
28,You haven't seen the Godfather movies?! You are not really a man if you,0.3
28,You haven't seen the Godfather movies?! You are not really a man if you haven't,0.3
28,You haven't seen the Godfather movies?! You are not really a man if you haven't seen,0.9
28,You haven't seen the Godfather movies?! You are not really a man if you haven't seen them.,1.0
29,What's,0.0
29,What's the,0.0
29,What's the best,0.0
29,What's the best thing,0.0
29,What's the best thing about,0.0
29,What's the best thing about being,0.0
29,What's the best thing about being Ethiopian?,0.6
29,What's the best thing about being Ethiopian? You,0.6
29,What's the best thing about being Ethiopian? You won't,0.7
29,What's the best thing about being Ethiopian? You won't have,0.7
29,What's the best thing about being Ethiopian? You won't have to,0.8
29,What's the best thing about being Ethiopian? You won't have to be,0.8
29,What's the best thing about being Ethiopian? You won't have to be for,0.9
29,What's the best thing about being Ethiopian? You won't have to be for very,0.9
29,What's the best thing about being Ethiopian? You won't have to be for very long.,1.0
30,My,0.0
30,My humour,0.0
30,My humour is,0.0
30,My humour is so,0.0
30,My humour is so dark,0.4
30,My humour is so dark that,0.5
30,My humour is so dark that cops,0.6
30,My humour is so dark that cops are,0.8
30,My humour is so dark that cops are beating,0.9
30,My humour is so dark that cops are beating it,1.0
31,What,0.0
31,What would,0.0
31,What would you,0.0
31,What would you call,0.0
31,What would you call an,0.0
31,What would you call an Arab,0.5
31,What would you call an Arab with,0.6
31,What would you call an Arab with a,0.6
31,What would you call an Arab with a wooden,0.7
31,What would you call an Arab with a wooden leg?,0.8
31,What would you call an Arab with a wooden leg? A,0.8
31,What would you call an Arab with a wooden leg? A sticky,0.9
31,What would you call an Arab with a wooden leg? A sticky bomb.,1.0
32,did,0.0
32,did you,0.0
32,did you hear,0.0
32,did you hear about,0.0
32,did you hear about the,0.0
32,did you hear about the woman,0.0
32,did you hear about the woman who,0.0
32,did you hear about the woman who got,0.0
32,did you hear about the woman who got hit,0.0
32,did you hear about the woman who got hit by,0.0
32,did you hear about the woman who got hit by a,0.0
32,did you hear about the woman who got hit by a car,0.0
32,did you hear about the woman who got hit by a car ?,0.0
32,did you hear about the woman who got hit by a car ? police,0.0
32,did you hear about the woman who got hit by a car ? police are,0.0
32,did you hear about the woman who got hit by a car ? police are questioning,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why she,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why she was,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why she was out,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why she was out of,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why she was out of the,0.0
32,did you hear about the woman who got hit by a car ? police are questioning why she was out of the kitchen,0.9
32,did you hear about the woman who got hit by a car ? police are questioning why she was out of the kitchen .,1.0
33,my,0.0
33,my weed,0.0
33,my weed is,0.0
33,my weed is like,0.0
33,my weed is like the,0.0
33,my weed is like the qur'an,0.5
33,my weed is like the qur'an .,0.5
33,my weed is like the qur'an . <repeat>,0.6
33,my weed is like the qur'an . <repeat> i,0.6
33,my weed is like the qur'an . <repeat> i burn,0.7
33,my weed is like the qur'an . <repeat> i burn it,0.7
33,my weed is like the qur'an . <repeat> i burn it until,0.8
33,my weed is like the qur'an . <repeat> i burn it until i,0.8
33,my weed is like the qur'an . <repeat> i burn it until i get,0.9
33,my weed is like the qur'an . <repeat> i burn it until i get stoned,0.9
33,my weed is like the qur'an . <repeat> i burn it until i get stoned .,1.0
34,Co-worker's,0.0
34,Co-worker's facebook,0.0
34,Co-worker's facebook status::,0.0
34,Co-worker's facebook status:: Not,0.0
34,Co-worker's facebook status:: Not sure,0.0
34,Co-worker's facebook status:: Not sure how,0.0
34,Co-worker's facebook status:: Not sure how the,0.0
34,Co-worker's facebook status:: Not sure how the guy,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so,0.0
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad,0.2
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and,0.3
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still,0.4
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be,0.5
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive.,0.6
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First,0.6
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment::,0.7
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is,0.8
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is he,0.9
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is he Indian?,1.0
35,What,0.0
35,What do,0.0
35,What do bikes,0.0
35,What do bikes and,0.0
35,What do bikes and black,0.5
35,What do bikes and black men,0.6
35,What do bikes and black men have,0.7
35,What do bikes and black men have in,0.7
35,What do bikes and black men have in common?,0.8
35,What do bikes and black men have in common? The,0.9
35,What do bikes and black men have in common? The chain,1.0
36,What,0.0
36,What did,0.0
36,What did God,0.0
36,What did God say,0.0
36,What did God say when,0.0
36,What did God say when he,0.0
36,What did God say when he made,0.0
36,What did God say when he made the,0.0
36,What did God say when he made the first,0.0
36,What did God say when he made the first black,0.5
36,What did God say when he made the first black person?,0.6
36,"What did God say when he made the first black person? Dammit,",0.7
36,"What did God say when he made the first black person? Dammit, I",0.8
36,"What did God say when he made the first black person? Dammit, I burnt",0.9
36,"What did God say when he made the first black person? Dammit, I burnt one.",1.0
37,What,0.0
37,What do,0.0
37,What do you,0.0
37,What do you say,0.0
37,What do you say to,0.0
37,What do you say to a,0.0
37,What do you say to a black,0.6
37,What do you say to a black guy,0.6
37,What do you say to a black guy in,0.7
37,What do you say to a black guy in a,0.7
37,What do you say to a black guy in a three,0.7
37,What do you say to a black guy in a three piece,0.8
37,What do you say to a black guy in a three piece suit?,0.8
37,What do you say to a black guy in a three piece suit? Will,0.8
37,What do you say to a black guy in a three piece suit? Will the,0.8
37,What do you say to a black guy in a three piece suit? Will the defendant,0.9
37,What do you say to a black guy in a three piece suit? Will the defendant please,0.9
37,What do you say to a black guy in a three piece suit? Will the defendant please rise,1.0
38,how,0.0
38,how did,0.0
38,how did the,0.0
38,how did the jewish,0.6
38,how did the jewish kid,0.6
38,how did the jewish kid cheat,0.6
38,how did the jewish kid cheat on,0.7
38,how did the jewish kid cheat on his,0.7
38,how did the jewish kid cheat on his math,0.7
38,how did the jewish kid cheat on his math test,0.7
38,how did the jewish kid cheat on his math test ?,0.8
